instance_id,repo,upstream_repo,base_commit,language,generation_method,generation_method_raw,method_family,trajectory_count,fail_to_pass_count,pass_to_pass_count,patch_bytes,image_name
getnikola__nikola.0f4c230e.func_pm_remove_loop__lfcu867w,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,eb2e247f121727b3d7ebdb8b7031d888482b021c,python,func_pm_remove_loop,func_pm_remove_loop,procedural,1,38,387,1505,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.func_pm_remove_wrapper__90q29p5s,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,484d33e4ab8db47763bab275519a1b131d7dc5ca,python,func_pm_remove_wrapper,func_pm_remove_wrapper,procedural,1,1,430,1170,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.func_pm_remove_wrapper__lcqvnu1q,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,32312d06fb54f5d5160e1e892244557ac9cc38bd,python,func_pm_remove_wrapper,func_pm_remove_wrapper,procedural,1,7,424,1017,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.func_pm_remove_wrapper__rmdo0kkh,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,9deb333b4ee45586ccd373e3964a368a708fbd6e,python,func_pm_remove_wrapper,func_pm_remove_wrapper,procedural,1,20,260,1293,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__1ekbd52w,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,55e402830a5a38e8d7e9c60ced9c3785d283f37a,python,lm_rewrite,lm_rewrite,llm,1,1,430,3867,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__4f35k5zg,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,a7d75dd321371d0d9b210df453443245fb3f3413,python,lm_rewrite,lm_rewrite,llm,1,99,326,1545,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__57clvdod,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,2c41bd89fbc5a7f05891de656f7ef5f6fd4f3d4b,python,lm_rewrite,lm_rewrite,llm,1,9,274,951,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,b5f259f13bdcc46dba9f1fd5a031210d71aa1f76,python,lm_rewrite,lm_rewrite,llm,1,96,329,1851,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__iu5dzytz,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,6c54e319950b1f8a2d6629da072e082d48cd5333,python,lm_rewrite,lm_rewrite,llm,1,2,409,1280,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__p32pn8ys,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,ed5867cb0d8d477f20540e74b6fd292761318c22,python,lm_rewrite,lm_rewrite,llm,1,6,425,1726,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__p9u4pp1c,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,4c28ce43b0bed1853984d0d0b0df00ae7c7e723e,python,lm_rewrite,lm_rewrite,llm,1,1,430,1172,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__qjc66i7w,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,44abd114004d3ae89693401bd770131557e9d980,python,lm_rewrite,lm_rewrite,llm,1,20,411,1353,swesmith.x86_64.getnikola__nikola.0f4c230e
getnikola__nikola.0f4c230e.lm_rewrite__r59o8edh,swesmith/getnikola__nikola.0f4c230e,getnikola/nikola,e32dd4bc2885e8eb65dea34cea674fcb15c7fcc4,python,lm_rewrite,lm_rewrite,llm,1,1,430,1051,swesmith.x86_64.getnikola__nikola.0f4c230e
google__textfsm.c31b6007.combine_file__n71is6qa,swesmith/google__textfsm.c31b6007,google/textfsm,af1baffff87d4b8a91e81be8a65cc615e07345fb,python,combine_file,combine_file,combine,1,15,81,2761,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.func_pm_class_rm_base__tkuc43a1,swesmith/google__textfsm.c31b6007,google/textfsm,ad5584d265eb31319539b91554e3fe6adf5ffa4d,python,func_pm_class_rm_base,func_pm_class_rm_base,procedural,1,19,77,1151,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.func_pm_class_rm_funcs__r361mwc2,swesmith/google__textfsm.c31b6007,google/textfsm,4026b57c127a1f3d6caf26ba943210068961d5a6,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,6,90,874,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.func_pm_ctrl_invert_if__1srhrs0j,swesmith/google__textfsm.c31b6007,google/textfsm,3a5bba99dfc06d1cdc7f38269a300ff2c6f30237,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,2,94,641,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.func_pm_ctrl_invert_if__lzx30zhc,swesmith/google__textfsm.c31b6007,google/textfsm,782e6b5d723a0f3cd0720ddc02c5f1d62477951d,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,2,94,936,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.func_pm_ctrl_shuffle__xxvu3vpk,swesmith/google__textfsm.c31b6007,google/textfsm,d5bdb01a158ba4967572cea2ed273241325b7fa3,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,2,94,1060,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.lm_rewrite__5xjupqgu,swesmith/google__textfsm.c31b6007,google/textfsm,9eaf20ad4e06a4bf2df678343f28de8b47fd7448,python,lm_rewrite,lm_rewrite,llm,1,7,89,1640,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.lm_rewrite__9ikhtnz8,swesmith/google__textfsm.c31b6007,google/textfsm,cfbd2645c36520480d0f6578a2246ad92310b058,python,lm_rewrite,lm_rewrite,llm,1,1,95,443,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.lm_rewrite__h7th8usg,swesmith/google__textfsm.c31b6007,google/textfsm,b1c59afb50079bc5d1d32ccef678750f653df15b,python,lm_rewrite,lm_rewrite,llm,1,2,94,1215,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.lm_rewrite__ik4mqvjs,swesmith/google__textfsm.c31b6007,google/textfsm,e3cf49ab221b9b1ba67206a5b8e588dc365d2031,python,lm_rewrite,lm_rewrite,llm,1,1,95,845,swesmith.x86_64.google__textfsm.c31b6007
google__textfsm.c31b6007.pr_127,swesmith/google__textfsm.c31b6007,google/textfsm,20eec8f71d57b4f89a345c63f3c018818acbbdda,python,pr_mirror,pr_127,mirror,1,6,90,3644,swesmith.x86_64.google__textfsm.c31b6007
graphql-python__graphene.82903263.combine_file__e48f35hb,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,2098a3a30a730670b1d61edb16a944c82ca66954,python,combine_file,combine_file,combine,1,5,445,3122,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.combine_file__i8015ra6,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,e5d783177a50b61fabf79bdbc069a2c7e88352eb,python,combine_file,combine_file,combine,1,6,444,3511,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.combine_file__io1m70nd,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,8c97bf354a6c65e451e4192523b93712b4b6aa30,python,combine_file,combine_file,combine,2,19,431,3622,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.func_pm_class_rm_funcs__k6nkrhto,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,7f52095c206aa3c6eddac3122663b8d3a8f497d4,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,1,449,881,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.func_pm_ctrl_invert_if__fyzvhfb5,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,2d39881fe63385d0c1604178989f3d6142962a25,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,1,449,660,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.func_pm_ctrl_shuffle__te8c7kmk,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,05d7c712e465423865b6663c7715d2c0a1f1b590,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,6,444,842,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__3h9oikof,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,0b620db0b99d6e1bc11259e7a32567d60d625530,python,lm_rewrite,lm_rewrite,llm,1,6,444,1569,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__3njkwxvi,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,a39f5873dec5e1641a86172046ad36e2bb4752ef,python,lm_rewrite,lm_rewrite,llm,1,1,449,872,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__5kpzhsdv,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,4a1c074703293373c7aeb8df83ee7a389f9913ae,python,lm_rewrite,lm_rewrite,llm,1,1,449,1062,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__6p0p8l6p,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,8d5b231e051c9766e692952e4ff0178702441dcc,python,lm_rewrite,lm_rewrite,llm,1,3,447,1993,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__8bo4ua1b,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,8aaf2ac057d70b9349eb294362342034700d9221,python,lm_rewrite,lm_rewrite,llm,1,4,446,860,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__9a7pc2uu,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,668d83a2d0beddfdc3f648193494d17727246b54,python,lm_rewrite,lm_rewrite,llm,1,3,447,1566,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__9qaofqf7,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,60c14e5c4d31cedd61e9be2d7e8b39034131ff46,python,lm_rewrite,lm_rewrite,llm,1,2,448,874,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__a8wei4e8,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,4271f2ad7c35f031bb42a2d52301ff71ed5a0d04,python,lm_rewrite,lm_rewrite,llm,1,1,449,1017,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__b5nzzfv3,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,f1d6edc70e35877ffa65e8f101fb4cc7d6d372bb,python,lm_rewrite,lm_rewrite,llm,1,1,449,603,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__cxeq6biu,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,69093e80b36184c9fb2b4b85d95753158b38acdc,python,lm_rewrite,lm_rewrite,llm,1,1,449,952,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__gkdvxwxj,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,a933f97439c26c09bc7a8f4646ff64bb20867904,python,lm_rewrite,lm_rewrite,llm,1,1,449,1043,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__hmb44g86,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,b83bcf309a3de70a20d0d96afddd57de4176bd49,python,lm_rewrite,lm_rewrite,llm,1,1,449,689,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__irwtbat6,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,d0c557b0b2f02705063973af2fcf4375eaac369c,python,lm_rewrite,lm_rewrite,llm,1,2,448,1053,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__kjna3zpk,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,5002be3d4b6b710f90d35a72615f9956b3dbe93d,python,lm_rewrite,lm_rewrite,llm,1,3,447,550,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__pr7342kz,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,080b974e69c2611a9fbfeb46e9e00d43e5cb8970,python,lm_rewrite,lm_rewrite,llm,1,1,449,967,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__rfuy4n0f,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,a3306a5a0259733d0ada4cfa58e64d206a785d4e,python,lm_rewrite,lm_rewrite,llm,1,1,449,1732,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__w72ly9k3,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,e3908f89a719b7e8a28d5d4cb4f3818c1a77bd7e,python,lm_rewrite,lm_rewrite,llm,1,12,438,982,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__wjrjqt31,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,6cdca8dcac3af2f04467fa85bcb8d5c2bc714098,python,lm_rewrite,lm_rewrite,llm,1,1,449,1462,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__wuaeexhu,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,38571203b624c6a47592fa6416f944c3bc841e12,python,lm_rewrite,lm_rewrite,llm,1,1,449,1379,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__ybshu6t1,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,57596ec254a17ee395f390c88a682e6af33e6134,python,lm_rewrite,lm_rewrite,llm,1,7,443,1089,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__yip2qqet,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,6bd864e45b5961e9a9f524489313f7145d6f6b09,python,lm_rewrite,lm_rewrite,llm,1,3,447,1734,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__z441rjf5,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,4e314668b37f2dce948bf8d839d110351feb9d70,python,lm_rewrite,lm_rewrite,llm,1,1,449,733,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.lm_rewrite__zh7mrrwv,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,03cd5cd67e45cb14d94713d74890dbcc781b083d,python,lm_rewrite,lm_rewrite,llm,1,1,449,2340,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.pr_1495,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,d1c3be83297a921f0b8b1648e047a579b614ecb5,python,pr_mirror,pr_1495,mirror,1,1,449,924,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.pr_1499,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,e56814e8e41135e6322ba887cd7a05aa9f176c19,python,pr_mirror,pr_1499,mirror,1,450,0,594,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.pr_1504,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,8b525eafda55d1d570b57fd9d42470c71f59efed,python,pr_mirror,pr_1504,mirror,1,1,449,2466,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.pr_1506,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,c268e84a46f9196120faf261f81ffc6f4032e504,python,pr_mirror,pr_1506,mirror,1,450,0,4027,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.pr_1548,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,7ce659df5d61466019b7495a96cfd59e99d44827,python,pr_mirror,pr_1548,mirror,1,450,0,2239,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.pr_1581,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,f9d304cc3c2e2d0b9bd844d82a857b2f4b03d8a3,python,pr_mirror,pr_1581,mirror,1,1,449,1752,swesmith.x86_64.graphql-python__graphene.82903263
graphql-python__graphene.82903263.pr_1582,swesmith/graphql-python__graphene.82903263,graphql-python/graphene,546ccccc92b7f559e600c6dda579cd264e9aca08,python,pr_mirror,pr_1582,mirror,1,1,449,703,swesmith.x86_64.graphql-python__graphene.82903263
gruns__furl.da386f68.lm_rewrite__4oimg7e0,swesmith/gruns__furl.da386f68,gruns/furl,d3fbf05857c3e52a6b8631a7443c49e415ada267,python,lm_rewrite,lm_rewrite,llm,1,5,72,1331,swesmith.x86_64.gruns__furl.da386f68
gruns__furl.da386f68.lm_rewrite__5kspuvuh,swesmith/gruns__furl.da386f68,gruns/furl,05227f10ade828b56e8e022176cde9ea71a72591,python,lm_rewrite,lm_rewrite,llm,1,2,75,1586,swesmith.x86_64.gruns__furl.da386f68
gruns__furl.da386f68.lm_rewrite__nkij6kg7,swesmith/gruns__furl.da386f68,gruns/furl,50f10649f44005725384c30154cfd60abff98657,python,lm_rewrite,lm_rewrite,llm,1,1,76,1231,swesmith.x86_64.gruns__furl.da386f68
gruns__icecream.f76fef56.lm_rewrite__erunlraa,swesmith/gruns__icecream.f76fef56,gruns/icecream,414beb7b4ea97ca081855f1d0cf5319000ffce29,python,lm_rewrite,lm_rewrite,llm,1,1,36,1770,swesmith.x86_64.gruns__icecream.f76fef56
gruns__icecream.f76fef56.lm_rewrite__t4ny5zfz,swesmith/gruns__icecream.f76fef56,gruns/icecream,3cf48fd62cb0482f01b495e38b1b9fb95071683b,python,lm_rewrite,lm_rewrite,llm,1,6,31,1097,swesmith.x86_64.gruns__icecream.f76fef56
gweis__isodate.17cb25eb.func_pm_remove_cond__znsfpknf,swesmith/gweis__isodate.17cb25eb,gweis/isodate,5c4c2d09fe2829a3e997802cef8a136a59fe15f9,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,16,262,743,swesmith.x86_64.gweis__isodate.17cb25eb
gweis__isodate.17cb25eb.lm_rewrite__66m4db6m,swesmith/gweis__isodate.17cb25eb,gweis/isodate,c5e7826f881211a63920603e115f4bfbf1b1cb1b,python,lm_rewrite,lm_rewrite,llm,1,21,257,6170,swesmith.x86_64.gweis__isodate.17cb25eb
gweis__isodate.17cb25eb.lm_rewrite__851dsruk,swesmith/gweis__isodate.17cb25eb,gweis/isodate,0422510639b1c64f760c216dc5b0a4481fe43602,python,lm_rewrite,lm_rewrite,llm,1,1,277,1713,swesmith.x86_64.gweis__isodate.17cb25eb
gweis__isodate.17cb25eb.lm_rewrite__cq957cw0,swesmith/gweis__isodate.17cb25eb,gweis/isodate,c9d3f87a8fed929850020fab37deadc12a1800ee,python,lm_rewrite,lm_rewrite,llm,1,15,263,1347,swesmith.x86_64.gweis__isodate.17cb25eb
gweis__isodate.17cb25eb.lm_rewrite__ghwxicip,swesmith/gweis__isodate.17cb25eb,gweis/isodate,6d7ebf474f9609b4dfd4cb96fbc45b9efa699341,python,lm_rewrite,lm_rewrite,llm,1,6,272,1150,swesmith.x86_64.gweis__isodate.17cb25eb
gweis__isodate.17cb25eb.lm_rewrite__h9jwn0f5,swesmith/gweis__isodate.17cb25eb,gweis/isodate,d1182dd6e09c757c67ac99746cf63bc6d2dd1e47,python,lm_rewrite,lm_rewrite,llm,1,2,276,6588,swesmith.x86_64.gweis__isodate.17cb25eb
gweis__isodate.17cb25eb.lm_rewrite__r6yaixnu,swesmith/gweis__isodate.17cb25eb,gweis/isodate,61f77344d472d426f8fd5d7de0668bc72e4ed1a6,python,lm_rewrite,lm_rewrite,llm,1,24,254,2253,swesmith.x86_64.gweis__isodate.17cb25eb
gweis__isodate.17cb25eb.lm_rewrite__vsq15jdh,swesmith/gweis__isodate.17cb25eb,gweis/isodate,4b0ec46d4a9dfb2362a1889874c3ac1fe92ab188,python,lm_rewrite,lm_rewrite,llm,1,2,276,1016,swesmith.x86_64.gweis__isodate.17cb25eb
gweis__isodate.17cb25eb.lm_rewrite__yowdy71b,swesmith/gweis__isodate.17cb25eb,gweis/isodate,0883c5bd25b32c0a682df0187433105eb646d174,python,lm_rewrite,lm_rewrite,llm,1,1,277,2381,swesmith.x86_64.gweis__isodate.17cb25eb
hukkin__tomli.443a0c1b.func_pm_ctrl_invert_if__icyyrein,swesmith/hukkin__tomli.443a0c1b,hukkin/tomli,e77162c02fdea9f0541f76948e8611137fd04f2a,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,1,15,764,swesmith.x86_64.hukkin__tomli.443a0c1b
hukkin__tomli.443a0c1b.lm_rewrite__b3lr9g4n,swesmith/hukkin__tomli.443a0c1b,hukkin/tomli,37e0f05ae5f394827917a91b73bc03c3f62014a6,python,lm_rewrite,lm_rewrite,llm,1,1,15,2864,swesmith.x86_64.hukkin__tomli.443a0c1b
hukkin__tomli.443a0c1b.lm_rewrite__wkz2cddi,swesmith/hukkin__tomli.443a0c1b,hukkin/tomli,c3b8d836af41dd78fde60387cbb5e43321da3d70,python,lm_rewrite,lm_rewrite,llm,1,2,14,1497,swesmith.x86_64.hukkin__tomli.443a0c1b
hukkin__tomli.443a0c1b.pr_229,swesmith/hukkin__tomli.443a0c1b,hukkin/tomli,ac50215bdfa73ef6f3171a77e7b93f72e425d3a6,python,pr_mirror,pr_229,mirror,1,1,15,680,swesmith.x86_64.hukkin__tomli.443a0c1b
hukkin__tomli.443a0c1b.pr_238,swesmith/hukkin__tomli.443a0c1b,hukkin/tomli,4641c072b687a2793f3035189a5d14d717a25958,python,pr_mirror,pr_238,mirror,1,2,14,14172,swesmith.x86_64.hukkin__tomli.443a0c1b
hukkin__tomli.443a0c1b.pr_242,swesmith/hukkin__tomli.443a0c1b,hukkin/tomli,8191ce0711c82e91ab65d4834d3c9d6fbec2b76b,python,pr_mirror,pr_242,mirror,1,1,15,8723,swesmith.x86_64.hukkin__tomli.443a0c1b
iterative__dvc.1d6ea681.func_pm_class_rm_base__1ygoyhp0,swesmith/iterative__dvc.1d6ea681,iterative/dvc,019d04038cf0ee44d8d80adb1e29e4d4ab940838,python,func_pm_class_rm_base,func_pm_class_rm_base,procedural,1,96,7,549,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_class_rm_funcs__qsim6q8p,swesmith/iterative__dvc.1d6ea681,iterative/dvc,f51fd05a2b3e10d2f67684b3be149ba3696871a1,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,13,91,3195,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_class_rm_funcs__rhrmpz4a,swesmith/iterative__dvc.1d6ea681,iterative/dvc,2ed2fbcd1faf5669accfb4f3edec8e80a5a863ac,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,4,99,1522,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_class_rm_funcs__uze5q3oz,swesmith/iterative__dvc.1d6ea681,iterative/dvc,8cbb4f1b1ee8ac2c5f0b35eda8f77d5e14cc8337,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,2,28,909,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_class_rm_funcs__xlmb8xhd,swesmith/iterative__dvc.1d6ea681,iterative/dvc,0595c35e521ca453b042403648a7439f07d82831,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,1,33,1287,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_ctrl_invert_if__lspag2z9,swesmith/iterative__dvc.1d6ea681,iterative/dvc,0ffca9d6990851b90c219055613ba16a59df29b4,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,3,31,815,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_ctrl_invert_if__ntv844lr,swesmith/iterative__dvc.1d6ea681,iterative/dvc,b2cc6e20f786d40b8431b7f6d0e66b0eccbaf17b,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,1,14,579,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_ctrl_invert_if__svag6kyz,swesmith/iterative__dvc.1d6ea681,iterative/dvc,24895d4371a5e4bda6df5225fb4e609c6c58443f,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,15,16,911,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_ctrl_invert_if__t14q5i46,swesmith/iterative__dvc.1d6ea681,iterative/dvc,beaa7a01d916af54d84bfcd613263bdf64904a79,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,15,9,800,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_ctrl_shuffle__5vgf2r2w,swesmith/iterative__dvc.1d6ea681,iterative/dvc,1f96fa6d9ab5f3c593262f54b59d6034d1756f90,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,7,15,1114,swesmith.x86_64.iterative__dvc.1d6ea681
iterative__dvc.1d6ea681.func_pm_ctrl_shuffle__ivf10e9m,swesmith/iterative__dvc.1d6ea681,iterative/dvc,c1ceb22b3379f75d792523d36da39d1e4fb0d21d,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,2,108,754,swesmith.x86_64.iterative__dvc.1d6ea681
